model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain,type,efficient,dataset,pen
densenet169,14149480,25.435111424,7.36100352,0.219306496,6.875163136,0.02994630139,1.272717809068,19.189642906188965,0,0.6644736842105263,0.6868547916412353,0.997043918918919,0.9638157894736842,0.930921052631579,0.9391447368421052,0.9572368421052632,0.8963815789473685,0.8865131578947368,0.912828947368421,0.9095394736842104,0.9391447368421052,0.0,CNN,0,pneumonia,0.7937388800270572
selecsls42b,32458248,25.435111424,2.713714688,0.525519872,2.47131392,0.024752163914,1.683147146153,9.276771068572998,0,0.8782894736842105,0.3465904712677002,0.9940878378378378,0.8157894736842105,0.837171052631579,0.9292763157894736,0.9259868421052632,0.743421052631579,0.9490131578947368,0.881578947368421,0.756578947368421,0.9095394736842104,0.0,CNN,0,pneumonia,0.7899306564791015
gluon_inception_v3,23834568,25.435111424,3.024093184,0.375360512,2.597266432,0.028413391341,2.17362443757,10.810585737228394,0,0.8865131578947368,0.3685544729232788,0.9978885135135136,0.924342105263158,0.9292763157894736,0.8963815789473685,0.9407894736842104,0.9539473684210528,0.9375,0.944078947368421,0.8898026315789473,0.9259868421052632,0.0,CNN,0,pneumonia,0.7888703320258258
eca_botnext26ts_256,10593301,25.435111424,4.831838208,0.155785728,4.027185664,0.022771498713,0.967788695283,14.319079637527466,0,0.9177631578947368,0.5692267417907715,0.998733108108108,0.944078947368421,0.8782894736842105,0.944078947368421,0.850328947368421,0.9342105263157896,0.9276315789473684,0.8898026315789473,0.9276315789473684,0.8980263157894737,0.0,Other,0,pneumonia,0.7882260362964368
edgenext_base,18511292,25.435111424,4.785700864,0.314577408,4.318250496,0.030922262973,1.453346359721,20.27888298034668,0,0.9490131578947368,0.6598210334777832,0.9995777027027029,0.9144736842105264,0.7911184210526315,0.9588815789473684,0.8289473684210527,0.9177631578947368,0.9259868421052632,0.9424342105263158,0.9424342105263158,0.9358552631578948,0.0,Other,1,pneumonia,0.7869876454526035
resnet34d,21816904,25.435111424,2.315255808,0.363131904,1.99264768,0.025938295938,2.126940266932,9.894705533981323,0,0.9046052631578948,0.3655225992202758,1.0,0.8700657894736842,0.9342105263157896,0.944078947368421,0.9144736842105264,0.930921052631579,0.8963815789473685,0.9013157894736842,0.9358552631578948,0.9111842105263158,0.0,CNN,0,pneumonia,0.7864033812082707
gcresnext50ts,15667320,25.435111424,6.75282944,0.23639296,6.056351744,0.028468492823,1.209910944996,17.709266185760498,0,0.8963815789473685,0.8248589754104614,1.0,0.9144736842105264,0.919407894736842,0.9424342105263158,0.8848684210526315,0.899671052631579,0.9210526315789472,0.9210526315789472,0.9210526315789472,0.9210526315789472,0.0,Other,0,pneumonia,0.7844414992547017
densenetblur121d,7998088,25.435111424,6.84720128,0.130978816,6.414196736,0.027042026424,1.162807136244,17.0444278717041,0,0.8898026315789473,0.6094675540924073,0.9989442567567568,0.912828947368421,0.8963815789473685,0.9111842105263158,0.9325657894736842,0.9276315789473684,0.9078947368421052,0.9078947368421052,0.9259868421052632,0.912828947368421,0.0,CNN,0,pneumonia,0.7832586418737335
dla46x_c,1068440,25.435111424,3.024093184,0.014153728,2.25071616,0.010090892362,0.428862925396,6.794125556945801,0,0.875,0.2119481325149536,0.993454391891892,0.9523026315789472,0.8338815789473685,0.837171052631579,0.944078947368421,0.8667763157894737,0.9407894736842104,0.9572368421052632,0.9473684210526316,0.8289473684210527,0.0,CNN,0,pneumonia,0.7807521641830693
halonet26t,12480288,25.435111424,3.7224448,0.187019776,3.022461952,0.017115325946,0.718843689729,10.580959796905518,0,0.8963815789473685,0.3989235639572143,0.9932432432432432,0.9177631578947368,0.912828947368421,0.9539473684210528,0.9210526315789472,0.8700657894736842,0.9177631578947368,0.9095394736842104,0.955592105263158,0.8585526315789473,0.0,Other,0,pneumonia,0.7771817836546567
resnetv2_50,25549352,25.435111424,4.185915392,0.379837952,3.583028736,0.034152873008,2.476083293059,12.821500062942505,0,0.9161184210526316,0.5012038707733154,1.0,0.9424342105263158,0.9473684210526316,0.9111842105263158,0.8980263157894737,0.930921052631579,0.9177631578947368,0.919407894736842,0.9375,0.9375,0.0,CNN,0,pneumonia,0.7754830020395761
seresnext26d_32x4d,16809512,25.435111424,4.779409408,0.258669056,4.140907008,0.021824192872,1.003912872093,13.57929253578186,0,0.8486842105263158,0.4715416431427002,0.9947212837837838,0.9078947368421052,0.9259868421052632,0.9177631578947368,0.868421052631579,0.9424342105263158,0.9457236842105264,0.8898026315789473,0.9259868421052632,0.8766447368421053,0.0,Other,0,pneumonia,0.773392556005498
selecsls60,30670768,25.435111424,3.118465024,0.495304192,2.82509824,0.027076966881,1.841233747886,10.346443176269531,0,0.7220394736842105,0.39328773021698,1.0,0.8865131578947368,0.9046052631578948,0.899671052631579,0.899671052631579,0.8881578947368421,0.919407894736842,0.9210526315789472,0.8930921052631579,0.8963815789473685,0.0,CNN,0,pneumonia,0.769004836085173
crossvit_9_240,8553296,25.435111424,2.376073216,0.146089984,1.883847168,0.013052666547,0.567790994801,8.52426815032959,0,0.899671052631579,0.3436922788619995,0.975929054054054,0.9144736842105264,0.9292763157894736,0.9078947368421052,0.8947368421052632,0.787828947368421,0.743421052631579,0.9111842105263158,0.8421052631578947,0.8223684210526315,0.0,Other,1,pneumonia,0.7615599096899953
densenet201,20013928,25.435111424,9.25892608,0.309244416,8.852406784,0.038854529184,1.690172019493,24.26291298866272,0,0.8898026315789473,0.8843462705612183,0.9968327702702704,0.9407894736842104,0.944078947368421,0.9523026315789472,0.9473684210526316,0.9358552631578948,0.8717105263157895,0.955592105263158,0.930921052631579,0.9407894736842104,0.0,CNN,0,pneumonia,0.7601199711811778
botnet26t_256,12488672,25.435111424,3.800039424,0.188330496,3.033696256,0.016585832188,0.688312035801,10.217058181762695,0,0.9605263157894736,0.3906023740768433,0.993454391891892,0.8305921052631579,0.912828947368421,0.9391447368421052,0.9029605263157896,0.8930921052631579,0.90625,0.8355263157894737,0.9358552631578948,0.8355263157894737,0.0,Other,0,pneumonia,0.7585620013226548
cs3sedarknet_l,21913592,25.435111424,4.747952128,0.356708352,4.043121664,0.031082944114,2.564342889429,12.0040180683136,0,0.881578947368421,0.4333058357238769,0.9980996621621622,0.9161184210526316,0.8881578947368421,0.9111842105263158,0.9325657894736842,0.9424342105263158,0.9144736842105264,0.962171052631579,0.8799342105263158,0.899671052631579,0.0,Other,1,pneumonia,0.7559344599050206
seresnext26t_32x4d,16806976,25.435111424,4.745854976,0.25771264,4.107323392,0.021754391538,1.000702010752,13.535152435302734,0,0.9226973684210528,0.4697767257690429,0.9953547297297296,0.9161184210526316,0.881578947368421,0.924342105263158,0.9572368421052632,0.9375,0.8947368421052632,0.9210526315789472,0.8832236842105263,0.850328947368421,0.0,Other,0,pneumonia,0.7504589706302082
ecaresnetlight,30162046,25.435111424,3.997171712,0.472344064,3.742012928,0.035883352002,2.475951288156,13.564929008483888,0,0.9029605263157896,0.4984090089797973,0.993454391891892,0.881578947368421,0.944078947368421,0.9292763157894736,0.9391447368421052,0.9588815789473684,0.8569078947368421,0.9177631578947368,0.8322368421052632,0.9144736842105264,0.0,Other,0,pneumonia,0.7498698484278814
dla60x,17352344,25.435111424,6.801063936,0.264649216,5.562118656,0.030510048359,1.418717248677,19.51263880729676,0,0.9259868421052632,0.6140644788742066,0.995143581081081,0.9375,0.9177631578947368,0.9013157894736842,0.9177631578947368,0.8865131578947368,0.9473684210526316,0.9226973684210528,0.8782894736842105,0.8848684210526315,0.0,CNN,0,pneumonia,0.745692602181781
adv_inception_v3,23834568,25.435111424,3.024093184,0.375360512,2.597266432,0.028288847975,2.206530142075,10.74286699295044,0,0.9276315789473684,0.3637686729431152,0.995143581081081,0.950657894736842,0.8766447368421053,0.8947368421052632,0.9029605263157896,0.8865131578947368,0.8947368421052632,0.930921052631579,0.9144736842105264,0.8733552631578947,0.0,CNN,0,pneumonia,0.7445154640033843
wide_resnet50_2,68883240,25.435111424,6.373244928,1.102093824,5.66217472,0.040370305379,2.01851526894,25.020352125167847,0,0.8388157894736842,0.955712342262268,1.0,0.950657894736842,0.9177631578947368,0.9013157894736842,0.9177631578947368,0.8980263157894737,0.8947368421052632,0.9161184210526316,0.930921052631579,0.9259868421052632,0.0,CNN,0,pneumonia,0.7425966603165572
gcresnet50t,25897080,25.435111424,4.863295488,0.402297344,4.172265472,0.038856689161,3.030821754583,14.836130142211914,0,0.9161184210526316,0.5626657724380493,1.0,0.8651315789473685,0.9572368421052632,0.9391447368421052,0.8799342105263158,0.850328947368421,0.9144736842105264,0.9161184210526316,0.9144736842105264,0.9177631578947368,0.0,Other,0,pneumonia,0.7415077200441803
sehalonet33ts,13691712,25.435111424,5.43162368,0.220680192,4.778592768,0.023064725327,0.957186101078,14.375328302383425,0,0.8125,0.5501218318939209,0.9890202702702704,0.8470394736842105,0.7927631578947368,0.9177631578947368,0.950657894736842,0.9046052631578948,0.9424342105263158,0.7960526315789473,0.930921052631579,0.84375,0.0,Other,0,pneumonia,0.739421825734552
resnetaa50,25557032,25.435111424,4.756340736,0.39703296,4.067626496,0.039691547079,3.036403351508,15.130433082580566,0,0.8947368421052632,0.583106803894043,0.998733108108108,0.9292763157894736,0.9490131578947368,0.9375,0.9259868421052632,0.9391447368421052,0.9391447368421052,0.8980263157894737,0.9013157894736842,0.9111842105263158,0.0,CNN,0,pneumonia,0.7331670002738901
gernet_l,31078280,25.435111424,2.690646016,0.48578304,2.359686144,0.027314937906,1.857415777585,10.487070083618164,0,0.8865131578947368,0.3702781200408935,0.9976773648648648,0.7483552631578947,0.9572368421052632,0.930921052631579,0.9177631578947368,0.9276315789473684,0.8700657894736842,0.950657894736842,0.9144736842105264,0.8486842105263158,0.0,CNN,1,pneumonia,0.7271771544939645
regnetv_040,20640640,25.435111424,7.226785792,0.342995968,6.699993088,0.027486866561,1.195678695401,17.051970720291138,0,0.9177631578947368,0.598289966583252,0.9976773648648648,0.7286184210526315,0.9572368421052632,0.9391447368421052,0.9391447368421052,0.8832236842105263,0.9539473684210528,0.9325657894736842,0.9605263157894736,0.84375,0.0,CNN,0,pneumonia,0.722298471574187
legacy_seresnet50,28088024,25.435111424,5.507121152,0.434925056,4.771505664,0.040581699489,3.185663409907,15.556019067764282,0,0.9292763157894736,0.5742543935775757,0.9995777027027029,0.9342105263157896,0.9358552631578948,0.9375,0.9210526315789472,0.9161184210526316,0.9226973684210528,0.9539473684210528,0.9177631578947368,0.9013157894736842,0.0,CNN,0,pneumonia,0.722062849919889
xception41p,26907752,25.435111424,6.916407296,0.42616832,5.951378944,0.048984204625,3.845260063042,18.998552560806274,0,0.8519736842105263,0.6718165874481201,0.996410472972973,0.9473684210526316,0.8618421052631579,0.9226973684210528,0.944078947368421,0.9490131578947368,0.9407894736842104,0.8914473684210527,0.9161184210526316,0.9375,0.0,CNN,0,pneumonia,0.7213469702316645
res2next50,24671464,25.435111424,6.073352192,0.380354048,5.469948928,0.053056355115,4.058811166315,20.354910612106323,0,0.8125,0.6825857877731323,0.9949324324324323,0.9523026315789472,0.8355263157894737,0.9490131578947368,0.944078947368421,0.84375,0.9358552631578948,0.8519736842105263,0.919407894736842,0.950657894736842,0.0,CNN,0,pneumonia,0.7177145866057316
repvgg_a2,28210600,25.435111424,2.388656128,0.452471296,2.06159872,0.036300830731,2.486606905041,13.789798736572266,0,0.8240131578947368,0.5187652587890625,0.999366554054054,0.6677631578947368,0.8157894736842105,0.9523026315789472,0.924342105263158,0.9111842105263158,0.8782894736842105,0.9523026315789472,0.868421052631579,0.875,0.0,CNN,1,pneumonia,0.7160019423529261
resnetrs50,35691912,25.435111424,5.838471168,0.560347136,5.337667072,0.045220467405,3.029771316139,17.455460786819458,0,0.8700657894736842,0.636410117149353,0.9983108108108107,0.8865131578947368,0.7911184210526315,0.912828947368421,0.9259868421052632,0.9177631578947368,0.8223684210526315,0.912828947368421,0.9013157894736842,0.912828947368421,0.0,CNN,0,pneumonia,0.7150312882148858
lamhalobotnet50ts_256,22569824,25.435111424,7.01497344,0.349956608,6.441659392,0.052454869985,4.248844468767,20.260807752609253,0,0.8848684210526315,0.6833741664886475,1.0,0.9161184210526316,0.8881578947368421,0.7993421052631579,0.8421052631578947,0.8799342105263158,0.9013157894736842,0.9375,0.944078947368421,0.944078947368421,0.0,Other,0,pneumonia,0.7147331464860992
gluon_seresnext50_32x4d,27559896,25.435111424,6.576668672,0.42887936,6.040997376,0.05286159724,4.096773786091,20.25096225738525,0,0.7730263157894737,0.7218254566192627,0.9945101351351352,0.8914473684210527,0.9391447368421052,0.8618421052631579,0.9358552631578948,0.930921052631579,0.924342105263158,0.9029605263157896,0.8865131578947368,0.9457236842105264,0.0,CNN,0,pneumonia,0.7146322100560618
resnet51q,35696920,25.435111424,7.16177408,0.564993536,6.158062592,0.049052750395,3.237481526069,18.876948833465576,0,0.9391447368421052,0.8184635877609253,1.0,0.9292763157894736,0.944078947368421,0.9638157894736842,0.8865131578947368,0.881578947368421,0.9095394736842104,0.9276315789473684,0.9276315789473684,0.9276315789473684,0.0,CNN,0,pneumonia,0.7135236348504058
dm_nfnet_f0,71489284,25.435111424,6.991904768,1.1275776,6.52463104,0.048969866921,2.448493346037,30.212003707885746,0,0.7648026315789473,1.1864831924438477,0.9913429054054054,0.7467105263157895,0.9358552631578948,0.8026315789473685,0.7828947368421053,0.9046052631578948,0.8667763157894737,0.8223684210526315,0.6891447368421053,0.9259868421052632,0.0,CNN,0,pneumonia,0.712536409451301
darknetaa53,36022984,25.435111424,5.3477376,0.584154112,4.533753856,0.04150174181,2.656111475838,16.206707000732422,0,0.8355263157894737,0.5934223890304565,0.9974662162162162,0.9375,0.9473684210526316,0.8717105263157895,0.8634868421052632,0.9292763157894736,0.9588815789473684,0.930921052631579,0.944078947368421,0.8914473684210527,0.0,CNN,0,pneumonia,0.7109514706793961
resnet152d,60212040,25.435111424,8.912896,0.952845824,8.521159168,0.053667333021,2.46869731895,32.84719681739807,0,0.8569078947368421,1.281462264060974,1.0,0.7960526315789473,0.9292763157894736,0.9424342105263158,0.9424342105263158,0.8256578947368421,0.8930921052631579,0.9325657894736842,0.944078947368421,0.944078947368421,0.0,CNN,0,pneumonia,0.7107421874804706
cs3edgenet_x,47821120,25.435111424,6.142558208,0.772470784,5.763951104,0.055339667888,3.182030903574,22.27524828910828,0,0.7697368421052632,0.7789759159088134,0.9980996621621622,0.9046052631578948,0.8930921052631579,0.899671052631579,0.9375,0.868421052631579,0.912828947368421,0.9111842105263158,0.9078947368421052,0.9473684210526316,0.0,Other,1,pneumonia,0.7077676086906233
resnetrs101,63618696,25.435111424,8.520728576,1.010294272,7.960209408,0.045363472249,2.109401459566,27.97098922729492,0,0.8930921052631579,1.0334543704986572,0.9968327702702704,0.8092105263157895,0.9210526315789472,0.9605263157894736,0.8700657894736842,0.8832236842105263,0.8980263157894737,0.9588815789473684,0.9144736842105264,0.9029605263157896,0.0,CNN,0,pneumonia,0.7068168757531849
gluon_resnet152_v1b,60192808,25.435111424,8.833204224,0.95322368,8.202082816,0.051455182044,2.36693837404,31.67708468437195,0,0.7894736842105263,1.2455116033554077,0.995777027027027,0.9144736842105264,0.7006578947368421,0.8733552631578947,0.868421052631579,0.8848684210526315,0.9226973684210528,0.9292763157894736,0.9325657894736842,0.9226973684210528,0.0,CNN,0,pneumonia,0.7017949724577248
halonet50ts,22733280,25.435111424,7.2351744,0.354058752,6.514756608,0.04766813846,3.908787353691,18.51248598098755,0,0.8470394736842105,0.7132210731506348,0.9921875,0.6743421052631579,0.7796052631578947,0.7154605263157895,0.6365131578947368,0.8536184210526315,0.9078947368421052,0.8799342105263158,0.9013157894736842,0.90625,0.0,Other,0,pneumonia,0.7016484873914389
resnext50d_32x4d,25048136,25.435111424,6.090129408,0.390871552,5.416594944,0.048562962344,3.715066619342,18.864246606826782,0,0.8322368421052632,0.6830886363983154,0.996410472972973,0.9391447368421052,0.8634868421052632,0.919407894736842,0.9391447368421052,0.9424342105263158,0.9391447368421052,0.9473684210526316,0.9325657894736842,0.9078947368421052,0.0,CNN,0,pneumonia,0.6999554224070068
xception41,26969560,25.435111424,8.854175744,0.42085888,7.85094144,0.055491892974,4.356113598455,21.47976803779602,0,0.8947368421052632,0.7573118925094604,0.9959881756756755,0.9046052631578948,0.9259868421052632,0.912828947368421,0.9572368421052632,0.9490131578947368,0.9111842105263158,0.8536184210526315,0.9111842105263158,0.9358552631578948,0.0,CNN,0,pneumonia,0.6986801977027627
ecaresnet50t,25573814,25.435111424,5.614075904,0.39664896,5.130597376,0.04405435317,3.348130840949,16.859298706054688,0,0.9457236842105264,0.6192493677139282,0.9972550675675677,0.9375,0.9292763157894736,0.9078947368421052,0.9375,0.9375,0.8338815789473685,0.8865131578947368,0.912828947368421,0.8832236842105263,0.0,Other,1,pneumonia,0.6957286494318506
res2net50_14w_8s,25059816,25.435111424,6.272581632,0.391190016,5.290619904,0.046123623309,3.413148124864,17.858301639556885,0,0.9095394736842104,0.6529842853546143,0.9995777027027029,0.9013157894736842,0.8980263157894737,0.9588815789473684,0.962171052631579,0.9342105263157896,0.8338815789473685,0.9424342105263158,0.9226973684210528,0.8914473684210527,0.0,CNN,0,pneumonia,0.6952738551676142
